1.378702,62.73
1.388846,89.79
1.39899,72.57
1.409134,70.11
1.419279,86.1
1.429423,98.4
1.439567,75.03
1.449712,94.71
1.459856,76.26
1.47,92.25
1.480144,78.72
1.490289,70.11
1.500433,88.56
1.510577,78.72
1.520721,70.11
1.530866,70.11
1.54101,57.81
1.551154,84.87
1.561299,56.58
1.571443,71.34
1.581587,66.42
1.591731,92.25
1.601876,54.12
1.61202,77.49
1.622164,67.65
1.632309,54.12
1.642453,76.26
1.652597,65.19
1.662741,75.03
1.672886,93.48
1.68303,83.64
1.693174,93.48
1.703318,102.09
1.713463,146.37
1.723607,121.77
1.733751,178.35
1.743896,221.4
1.75404,233.7
1.764184,263.22
1.774328,329.64
1.784473,437.88
1.794617,490.77
1.804761,616.23
1.814906,746.61
1.82505,894.21
1.835194,961.86
1.845338,1196.79
1.855483,1248.45
1.865627,1378.83
1.875771,1599
1.885915,1664.19
1.89606,1817.94
1.906204,1885.59
1.916348,1880.67
1.926493,1966.77
1.936637,1858.53
1.946781,1868.37
1.956925,1690.02
1.96707,1655.58
1.977214,1535.04
1.987358,1405.89
1.997503,1281.66
2.007647,1030.74
2.017791,965.55
2.027935,826.56
2.03808,686.34
2.048224,553.5
2.058368,471.09
2.068512,415.74
2.078657,370.23
2.088801,285.36
2.098945,293.97
2.10909,296.43
2.119234,268.14
2.129378,276.75
2.139522,269.37
2.149667,306.27
2.159811,309.96
2.169955,333.33
2.1801,355.47
2.190244,382.53
2.200388,375.15
2.210532,398.52
2.220677,409.59
2.230821,434.19
2.240965,487.08
2.251109,430.5
2.261254,448.95
2.271398,450.18
2.281542,380.07
2.291687,389.91
2.301831,357.93
2.311975,367.77
2.322119,285.36
2.332264,284.13
2.342408,222.63
2.352552,216.48
2.362696,225.09
2.372841,175.89
2.382985,189.42
2.393129,174.66
2.403274,167.28
2.413418,143.91
2.423562,135.3
2.433706,132.84
2.443851,125.46
2.453995,119.31
2.464139,114.39
2.474284,109.47
2.484428,105.78
2.494572,127.92
2.504716,124.23
2.514861,102.09
2.525005,138.99
2.535149,130.38
2.545293,123
2.555438,108.24
2.565582,124.23
2.575726,109.47
2.585871,116.85
2.596015,120.54
2.606159,119.31
2.616303,113.16
2.626448,114.39
2.636592,102.09
2.646736,87.33
2.656881,109.47
2.667025,132.84
2.677169,123
2.687313,134.07
2.697458,147.6
2.707602,140.22
2.717746,142.68
2.72789,174.66
2.738035,241.08
2.748179,247.23
2.758323,265.68
2.768468,359.16
2.778612,407.13
2.788756,573.18
2.7989,675.27
2.809045,884.37
2.819189,1027.05
2.829333,1258.29
2.839478,1474.77
2.849622,1768.74
2.859766,2146.35
2.86991,2384.97
2.880055,2746.59
2.890199,3136.5
2.900343,3316.08
2.910487,3750.27
2.920632,3805.62
2.930776,4057.77
2.94092,4233.66
2.951065,4232.43
2.961209,4284.09
2.971353,3926.16
2.981497,3842.52
2.991642,3648.18
3.001786,3330.84
3.01193,3108.21
3.022075,2717.07
3.032219,2479.68
3.042363,2126.67
3.052507,1956.93
3.062652,1645.74
3.072796,1397.28
3.08294,1210.32
3.093084,1088.55
3.103229,998.76
3.113373,870.84
3.123517,864.69
3.133662,798.27
3.143806,880.68
3.15395,853.62
3.164094,837.63
3.174239,792.12
3.184383,765.06
3.194527,788.43
3.204672,805.65
3.214816,757.68
3.22496,752.76
3.235104,670.35
3.245249,634.68
3.255393,698.64
3.265537,610.08
3.275681,506.76
3.285826,423.12
3.29597,432.96
3.306114,416.97
3.316259,365.31
3.326403,354.24
3.336547,375.15
3.346691,367.77
3.356836,386.22
3.36698,355.47
3.377124,388.68
3.387269,458.79
3.397413,551.04
3.407557,635.91
3.417701,831.48
3.427846,1086.09
3.43799,1413.27
3.448134,1986.45
3.458278,2681.4
3.468423,3692.46
3.478567,4980.27
3.488711,6833.88
3.498856,8972.85
3.509,11986.3
3.519144,16179.4
3.529288,21081
3.539433,26800.5
3.549577,34169.4
3.559721,42772
3.569866,52172.9
3.58001,63321.6
3.590154,75408.8
3.600298,88643.6
3.610443,102206
3.620587,115953
3.630731,130394
3.640875,142505
3.65102,154487
3.661164,162941
3.671308,171543
3.681453,175613
3.691597,176596
3.701741,175638
3.711885,170557
3.72203,163034
3.732174,154059
3.742318,141202
3.752463,129232
3.762607,115044
3.772751,101705
3.782895,88625.2
3.79304,75367
3.803184,63429.9
3.813328,52663.7
3.823472,43144.7
3.833617,35647.9
3.843761,29002.2
3.853905,24529.9
3.86405,21303.6
3.874194,18942
3.884338,17769.8
3.894482,17890.3
3.904627,17668.9
3.914771,18975.2
3.924915,20830
3.93506,22742.7
3.945204,25144.9
3.955348,27445
3.965492,29486.8
3.975637,31823.8
3.985781,33677.4
3.995925,34795.5
4.006069,35360
4.016214,35700.7
4.026358,35415.4
4.036502,34726.6
4.046647,33303.5
4.056791,31492.9
4.066935,29131.3
4.077079,26630.7
4.087224,23930.9
4.097368,21133.9
4.107512,18543.5
4.117657,15635.8
4.127801,13183.1
4.137945,11039.2
4.148089,8954.4
4.158234,7044.21
4.168378,5608.8
4.178522,4354.2
4.188666,3335.76
4.198811,2490.75
4.208955,1782.27
4.219099,1376.37
4.229244,1025.82
4.239388,682.65
4.249532,554.73
4.259676,378.84
4.269821,314.88
4.279965,206.64
4.290109,131.61
4.300254,142.68
4.310398,130.38
4.320542,94.71
4.330686,105.78
4.340831,91.02
4.350975,83.64
4.361119,73.8
4.371263,88.56
4.381408,73.8
4.391552,71.34
4.401696,72.57
4.411841,52.89
4.421985,81.18
4.432129,84.87
4.442273,62.73
4.452418,71.34
4.462562,55.35
4.472706,61.5
4.482851,67.65
4.492995,51.66
4.503139,65.19
4.513283,62.73
4.523428,81.18
4.533572,68.88
4.543716,52.89
4.55386,68.88
4.564005,67.65
4.574149,73.8
4.584293,61.5
4.594438,70.11
4.604582,78.72
4.614726,78.72
4.62487,62.73
4.635015,66.42
4.645159,57.81
4.655303,57.81
4.665448,59.04
4.675592,57.81
4.685736,75.03
4.69588,51.66
4.706025,72.57
4.716169,60.27
4.726313,65.19
4.736457,65.19
4.746602,44.28
4.756746,55.35
4.76689,71.34
4.777035,76.26
4.787179,56.58
4.797323,66.42
4.807467,82.41
4.817612,59.04
4.827756,77.49
4.8379,76.26
4.848045,84.87
4.858189,65.19
4.868333,55.35
4.878477,63.96
4.888622,87.33
4.898766,63.96
4.90891,71.34
4.919054,79.95
4.929199,73.8
4.939343,67.65
4.949487,73.8
4.959632,70.11
4.969776,77.49
4.97992,88.56
4.990064,67.65
5.000209,71.34
5.010353,86.1
5.020497,86.1
5.030642,66.42
5.040786,73.8
5.05093,88.56
5.061074,92.25
5.071219,84.87
5.081363,77.49
5.091507,75.03
5.101651,89.79
5.111796,92.25
5.12194,78.72
5.132084,87.33
5.142229,99.63
5.152373,70.11
5.162517,70.11
5.172661,87.33
5.182806,100.86
5.19295,91.02
5.203094,93.48
5.213239,95.94
5.223383,103.32
5.233527,76.26
5.243671,89.79
5.253816,116.85
5.26396,95.94
5.274104,103.32
5.284248,111.93
5.294393,87.33
5.304537,105.78
5.314681,93.48
5.324826,115.62
5.33497,113.16
5.345114,124.23
5.355258,132.84
5.365403,119.31
5.375547,125.46
5.385691,132.84
5.395836,172.2
5.40598,142.68
5.416124,143.91
5.426268,147.6
5.436413,157.44
5.446557,156.21
5.456701,161.13
5.466845,170.97
5.47699,178.35
5.487134,167.28
5.497278,189.42
5.507423,158.67
5.517567,193.11
5.527711,166.05
5.537855,200.49
5.548,177.12
5.558144,182.04
5.568288,216.48
5.578432,228.78
5.588577,206.64
5.598721,188.19
5.608865,232.47
5.61901,227.55
5.629154,231.24
5.639298,268.14
5.649442,249.69
5.659587,258.3
5.669731,220.17
5.679875,270.6
5.69002,265.68
5.700164,247.23
5.710308,268.14
5.720452,279.21
5.730597,271.83
5.740741,255.84
5.750885,274.29
5.761029,284.13
5.771174,293.97
5.781318,306.27
5.791462,300.12
5.801607,317.34
5.811751,303.81
5.821895,275.52
5.832039,318.57
5.842184,296.43
5.852328,317.34
5.862472,332.1
5.872617,292.74
5.882761,293.97
5.892905,308.73
5.903049,334.56
5.913194,325.95
5.923338,357.93
5.933482,370.23
5.943626,351.78
5.953771,322.26
5.963915,334.56
5.974059,389.91
5.984204,343.17
5.994348,367.77
6.004492,381.3
6.014636,367.77
6.024781,357.93
6.034925,353.01
6.045069,375.15
6.055214,341.94
6.065358,382.53
6.075502,376.38
6.085646,421.89
6.095791,432.96
6.105935,420.66
6.116079,404.67
6.126223,421.89
6.136368,410.82
6.146512,391.14
6.156656,424.35
6.166801,403.44
6.176945,376.38
6.187089,392.37
6.197233,376.38
6.207378,429.27
6.217522,378.84
6.227666,397.29
6.237811,420.66
6.247955,467.4
6.258099,419.43
6.268243,440.34
6.278388,478.47
6.288532,478.47
6.298676,471.09
6.30882,500.61
6.318965,478.47
6.329109,555.96
6.339253,525.21
6.349398,512.91
6.359542,565.8
6.369686,528.9
6.37983,574.41
6.389975,581.79
6.400119,606.39
6.410263,607.62
6.420408,594.09
6.430552,607.62
6.440696,579.33
6.45084,611.31
6.460985,655.59
6.471129,584.25
6.481273,629.76
6.491417,590.4
6.501562,589.17
6.511706,586.71
6.52185,584.25
6.531995,536.28
6.542139,600.24
6.552283,535.05
6.562427,526.44
6.572572,552.27
6.582716,535.05
6.59286,562.11
6.603005,562.11
6.613149,558.42
6.623293,619.92
6.633437,555.96
6.643582,600.24
6.653726,594.09
6.66387,558.42
6.674014,603.93
6.684159,596.55
6.694303,600.24
6.704447,581.79
6.714592,544.89
6.724736,547.35
6.73488,509.22
6.745024,608.85
6.755169,553.5
6.765313,587.94
6.775457,552.27
6.785602,667.89
6.795746,674.04
6.80589,664.2
6.816034,709.71
6.826179,688.8
6.836323,832.71
6.846467,778.59
6.856611,826.56
6.866756,900.36
6.8769,960.63
6.887044,1054.11
6.897189,1011.06
6.907333,1094.7
6.917477,1068.87
6.927621,1179.57
6.937766,1146.36
6.94791,1238.61
6.958054,1302.57
6.968199,1222.62
6.978343,1284.12
6.988487,1161.12
6.998631,1210.32
7.008776,1195.56
7.01892,1263.21
7.029064,1130.37
7.039208,1134.06
7.049353,1152.51
7.059497,1046.73
7.069641,1065.18
7.079786,1062.72
7.08993,976.62
7.100074,1040.58
7.110218,979.08
7.120363,1041.81
7.130507,1051.65
7.140651,1038.12
7.150796,1084.86
7.16094,1111.92
7.171084,1068.87
7.181228,1091.01
7.191373,1156.2
7.201517,1099.62
7.211661,1236.15
7.221805,1201.71
7.23195,1287.81
7.242094,1311.18
7.252238,1335.78
7.262383,1611.3
7.272527,1477.23
7.282671,1614.99
7.292815,1694.94
7.30296,1799.49
7.313104,1809.33
7.323248,1971.69
7.333393,2068.86
7.343537,2131.59
7.353681,2252.13
7.363825,2271.81
7.37397,2245.98
7.384114,2340.69
7.394258,2440.32
7.404402,2308.71
7.414547,2483.37
7.424691,2350.53
7.434835,2361.6
7.44498,2210.31
7.455124,2072.55
7.465268,2145.12
7.475412,1979.07
7.485557,1900.35
7.495701,1800.72
7.505845,1655.58
7.51599,1623.6
7.526134,1479.69
7.536278,1431.72
7.546422,1318.56
7.556567,1103.31
7.566711,1199.25
7.576855,1087.32
7.586999,1061.49
7.597144,998.76
7.607288,1003.68
7.617432,944.64
7.627577,1004.91
7.637721,977.85
7.647865,998.76
7.658009,970.47
7.668154,980.31
7.678298,1084.86
7.688442,1072.56
7.698587,954.48
7.708731,1028.28
7.718875,1075.02
7.729019,1011.06
7.739164,984
7.749308,959.4
7.759452,932.34
7.769596,918.81
7.779741,851.16
7.789885,797.04
7.800029,734.31
7.810174,666.66
7.820318,645.75
7.830462,562.11
7.840606,557.19
7.850751,429.27
7.860895,425.58
7.871039,409.59
7.881184,378.84
7.891328,325.95
7.901472,325.95
7.911616,293.97
7.921761,239.85
7.931905,195.57
7.942049,246
7.952193,178.35
7.962338,214.02
7.972482,220.17
7.982626,190.65
7.992771,164.82
8.002915,207.87
8.013059,205.41
8.023203,185.73
8.033348,185.73
8.043492,199.26
8.053636,206.64
8.063781,186.96
8.073925,179.58
8.084069,185.73
8.094213,191.88
8.104358,178.35
8.114502,188.19
8.124646,200.49
8.13479,183.27
8.144935,166.05
8.155079,145.14
8.165223,152.52
8.175368,162.36
8.185512,164.82
8.195656,123
8.2058,132.84
8.215945,142.68
8.226089,127.92
8.236233,127.92
8.246378,134.07
8.256522,127.92
8.266666,121.77
8.27681,113.16
8.286955,107.01
8.297099,119.31
8.307243,116.85
8.317387,100.86
8.327532,123
8.337676,120.54
8.34782,107.01
8.357965,105.78
8.368109,103.32
8.378253,88.56
8.388397,135.3
8.398542,95.94
8.408686,95.94
8.41883,113.16
8.428975,103.32
8.439119,116.85
8.449263,120.54
8.459407,124.23
8.469552,129.15
8.479696,121.77
8.48984,126.69
8.499984,159.9
8.510129,174.66
8.520273,162.36
8.530417,175.89
8.540562,210.33
8.550706,204.18
8.56085,252.15
8.570994,317.34
8.581139,338.25
8.591283,316.11
8.601427,357.93
8.611572,355.47
8.621716,409.59
8.63186,455.1
8.642004,451.41
8.652149,503.07
8.662293,499.38
8.672437,504.3
8.682581,532.59
8.692726,557.19
8.70287,573.18
8.713014,519.06
8.723159,473.55
8.733303,501.84
8.743447,430.5
8.753591,435.42
8.763736,389.91
8.77388,332.1
8.784024,309.96
8.794168,319.8
8.804313,263.22
8.814457,244.77
8.824601,231.24
8.834746,236.16
8.84489,201.72
8.855034,168.51
8.865178,159.9
8.875323,147.6
8.885467,140.22
8.895611,143.91
8.905756,135.3
8.9159,132.84
8.926044,127.92
8.936188,116.85
8.946333,82.41
8.956477,109.47
8.966621,127.92
8.976765,97.17
8.98691,111.93
8.997054,113.16
9.007198,99.63
9.017343,108.24
9.027487,103.32
9.037631,105.78
9.047775,110.7
9.05792,119.31
9.068064,142.68
9.078208,93.48
9.088353,99.63
9.098497,108.24
9.108641,115.62
9.118785,127.92
9.12893,95.94
9.139074,121.77
9.149218,89.79
9.159362,107.01
9.169507,126.69
9.179651,108.24
9.189795,88.56
9.19994,93.48
9.210084,99.63
9.220228,111.93
9.230372,131.61
9.240517,105.78
9.250661,104.55
9.260805,119.31
9.27095,108.24
9.281094,98.4
9.291238,110.7
9.301382,110.7
9.311527,123
9.321671,116.85
9.331815,123
9.341959,109.47
9.352104,105.78
9.362248,99.63
9.372392,97.17
9.382537,102.09
9.392681,118.08
9.402825,110.7
9.412969,114.39
9.423114,118.08
9.433258,110.7
9.443402,98.4
9.453547,116.85
9.463691,119.31
9.473835,115.62
9.483979,137.76
9.494124,137.76
9.504268,147.6
9.514412,130.38
9.524556,131.61
9.534701,162.36
9.544845,150.06
9.554989,159.9
9.565134,177.12
9.575278,169.74
9.585422,206.64
9.595566,185.73
9.605711,173.43
9.615855,161.13
9.625999,193.11
9.636144,162.36
9.646288,173.43
9.656432,182.04
9.666576,190.65
9.676721,167.28
9.686865,163.59
9.697009,173.43
9.707153,154.98
9.717298,137.76
9.727442,153.75
9.737586,151.29
9.747731,129.15
9.757875,164.82
9.768019,127.92
9.778163,130.38
9.788308,143.91
9.798452,120.54
9.808596,116.85
9.818741,111.93
9.828885,125.46
9.839029,119.31
9.849173,118.08
9.859318,118.08
9.869462,115.62
9.879606,132.84
9.88975,136.53
9.899895,130.38
9.910039,127.92
9.920183,126.69
9.930328,126.69
9.940472,121.77
9.950616,132.84
9.96076,154.98
9.970905,113.16
9.981049,135.3
9.991193,111.93
10.00134,136.53
10.01148,123
10.02163,113.16
10.03177,135.3
10.04191,111.93
10.05206,119.31
10.0622,130.38
10.07235,115.62
10.08249,119.31
10.09264,109.47
10.10278,134.07
10.11292,121.77
10.12307,135.3
10.13321,127.92
10.14336,113.16
10.1535,107.01
10.16365,121.77
10.17379,120.54
10.18393,120.54
10.19408,111.93
10.20422,150.06
10.21437,109.47
10.22451,129.15
10.23466,104.55
10.2448,135.3
10.25494,143.91
10.26509,114.39
10.27523,111.93
10.28538,105.78
10.29552,146.37
10.30567,129.15
10.31581,124.23
10.32595,124.23
10.3361,109.47
10.34624,108.24
10.35639,135.3
10.36653,135.3
10.37668,124.23
10.38682,124.23
10.39696,147.6
10.40711,137.76
10.41725,110.7
10.4274,142.68
10.43754,130.38
10.44769,162.36
10.45783,145.14
10.46797,134.07
10.47812,137.76
10.48826,158.67
10.49841,145.14
10.50855,150.06
10.5187,164.82
10.52884,145.14
10.53898,140.22
10.54913,150.06
10.55927,163.59
10.56942,157.44
10.57956,147.6
10.58971,175.89
10.59985,182.04
10.60999,159.9
10.62014,170.97
10.63028,172.2
10.64043,151.29
10.65057,157.44
10.66072,148.83
10.67086,178.35
10.681,152.52
10.69115,156.21
10.70129,147.6
10.71144,199.26
10.72158,166.05
10.73173,167.28
10.74187,140.22
10.75201,141.45
10.76216,177.12
10.7723,163.59
10.78245,163.59
10.79259,132.84
10.80274,175.89
10.81288,166.05
10.82302,150.06
10.83317,163.59
10.84331,142.68
10.85346,151.29
10.8636,153.75
10.87375,145.14
10.88389,156.21
10.89403,140.22
10.90418,130.38
10.91432,145.14
10.92447,145.14
10.93461,161.13
10.94476,178.35
10.9549,170.97
10.96504,138.99
10.97519,132.84
10.98533,194.34
10.99548,157.44
11.00562,169.74
11.01577,170.97
11.02591,162.36
11.03605,177.12
11.0462,189.42
11.05634,168.51
11.06649,173.43
11.07663,156.21
11.08678,184.5
11.09692,177.12
11.10706,173.43
11.11721,178.35
11.12735,178.35
11.1375,182.04
11.14764,196.8
11.15779,179.58
11.16793,191.88
11.17807,193.11
11.18822,174.66
11.19836,174.66
11.20851,217.71
11.21865,195.57
11.2288,193.11
11.23894,182.04
11.24908,162.36
11.25923,185.73
11.26937,209.1
11.27952,173.43
11.28966,174.66
11.29981,201.72
11.30995,205.41
11.32009,179.58
11.33024,220.17
11.34038,209.1
11.35053,198.03
11.36067,254.61
11.37082,228.78
11.38096,215.25
11.3911,225.09
11.40125,237.39
11.41139,238.62
11.42154,209.1
11.43168,214.02
11.44182,220.17
11.45197,216.48
11.46211,216.48
11.47226,212.79
11.4824,227.55
11.49255,249.69
11.50269,225.09
11.51283,221.4
11.52298,231.24
11.53312,231.24
11.54327,258.3
11.55341,254.61
11.56356,261.99
11.5737,246
11.58384,263.22
11.59399,255.84
11.60413,255.84
11.61428,261.99
11.62442,247.23
11.63457,300.12
11.64471,269.37
11.65485,282.9
11.665,281.67
11.67514,307.5
11.68529,311.19
11.69543,319.8
11.70558,338.25
11.71572,305.04
11.72586,311.19
11.73601,365.31
11.74615,369
11.7563,403.44
11.76644,403.44
11.77659,393.6
11.78673,388.68
11.79687,391.14
11.80702,409.59
11.81716,419.43
11.82731,431.73
11.83745,434.19
11.8476,437.88
11.85774,484.62
11.86788,426.81
11.87803,431.73
11.88817,476.01
11.89832,468.63
11.90846,461.25
11.91861,492
11.92875,510.45
11.93889,442.8
11.94904,489.54
11.95918,506.76
11.96933,499.38
11.97947,511.68
11.98962,563.34
11.99976,503.07
12.0099,494.46
12.02005,552.27
12.03019,538.74
12.04034,567.03
12.05048,630.99
12.06063,544.89
12.07077,585.48
12.08091,590.4
12.09106,628.53
12.1012,612.54
12.11135,617.46
12.12149,664.2
12.13164,599.01
12.14178,619.92
12.15192,660.51
12.16207,653.13
12.17221,683.88
12.18236,772.44
12.1925,742.92
12.20265,747.84
12.21279,750.3
12.22293,762.6
12.23308,752.76
12.24322,835.17
12.25337,869.61
12.26351,830.25
12.27366,836.4
12.2838,922.5
12.29394,863.46
12.30409,944.64
12.31423,985.23
12.32438,932.34
12.33452,1047.96
12.34467,1023.36
12.35481,1078.71
12.36495,1108.23
12.3751,1113.15
12.38524,1146.36
12.39539,1156.2
12.40553,1263.21
12.41568,1231.23
12.42582,1232.46
12.43596,1324.71
12.44611,1316.1
12.45625,1313.64
12.4664,1477.23
12.47654,1476
12.48669,1488.3
12.49683,1528.89
12.50697,1456.32
12.51712,1596.54
12.52726,1581.78
12.53741,1651.89
12.54755,1660.5
12.5577,1755.21
12.56784,1666.65
12.57798,1761.36
12.58813,1838.85
12.59827,1938.48
12.60842,1908.96
12.61856,1964.31
12.62871,2056.56
12.63885,2121.75
12.64899,2190.63
12.65914,2266.89
12.66928,2330.85
12.67943,2586.69
12.68957,2415.72
12.69972,2628.51
12.70986,2639.58
12.72,2769.96
12.73015,3027.03
12.74029,2920.02
12.75044,2920.02
12.76058,3152.49
12.77073,3290.25
12.78087,3297.63
12.79101,3606.36
12.80116,3683.85
12.8113,3864.66
12.82145,4229.97
12.83159,4325.91
12.84174,4459.98
12.85188,4674
12.86202,5030.7
12.87217,5228.73
12.88231,5549.76
12.89246,5808.06
12.9026,6033.15
12.91275,6415.68
12.92289,6894.15
12.93303,7296.36
12.94318,7664.13
12.95332,8209.02
12.96347,8676.42
12.97361,9191.79
12.98376,9858.45
12.9939,10399.6
13.00404,10886.7
13.01419,11751.4
13.02433,12389.8
13.03448,13072.4
13.04462,13678.8
13.05477,14383.6
13.06491,15255.7
13.07505,15949.4
13.0852,16801.8
13.09534,17419.3
13.10549,18347.9
13.11563,19119.1
13.12578,19910
13.13592,20416.8
13.14606,21188
13.15621,21464.7
13.16635,22330.6
13.1765,23017
13.18664,23480.7
13.19678,24013.3
13.20693,24632
13.21707,24671.3
13.22722,25223.6
13.23736,25287.6
13.24751,25866.9
13.25765,26366.3
13.26779,26509
13.27794,26810.3
13.28808,27413
13.29823,28215
13.30837,28762.3
13.31852,29352.7
13.32866,30351.5
13.3388,31292.4
13.34895,32146
13.35909,34270.3
13.36924,35117.7
13.37938,37302.2
13.38953,39224.7
13.39967,41517.4
13.40981,44118.9
13.41996,46463.2
13.4301,49243
13.44025,51862.9
13.45039,54561.6
13.46054,57437.3
13.47068,59630.4
13.48082,61791.5
13.49097,63300.7
13.50111,65710.3
13.51126,66181.4
13.5214,67138.3
13.53155,67226.9
13.54169,67186.3
13.55183,66049.8
13.56198,64495
13.57212,63019
13.58227,61010.5
13.59241,57791.5
13.60256,54414
13.6127,51518.5
13.62284,47487.8
13.63299,43637.9
13.64313,39847.1
13.65328,35832.4
13.66342,32388.4
13.67357,28761.1
13.68371,24800.5
13.69385,21779.6
13.704,18794.4
13.71414,16319.6
13.72429,13640.7
13.73443,11316
13.74458,9507.9
13.75472,7793.28
13.76486,6343.11
13.77501,5084.82
13.78515,4152.48
13.7953,3068.85
13.80544,2387.43
13.81559,1986.45
13.82573,1602.69
13.83587,1147.59
13.84602,856.08
13.85616,660.51
13.86631,543.66
13.87645,429.27
13.8866,306.27
13.89674,284.13
13.90688,225.09
13.91703,185.73
13.92717,154.98
13.93732,130.38
13.94746,126.69
13.95761,116.85
13.96775,116.85
13.97789,102.09
13.98804,111.93
13.99818,130.38
14.00833,89.79
14.01847,100.86
14.02862,110.7
14.03876,95.94
14.0489,108.24
14.05905,108.24
14.06919,115.62
14.07934,102.09
14.08948,119.31
14.09963,119.31
14.10977,104.55
14.11991,118.08
14.13006,126.69
14.1402,123
14.15035,143.91
14.16049,113.16
14.17064,111.93
14.18078,135.3
14.19092,157.44
14.20107,146.37
14.21121,132.84
14.22136,130.38
14.2315,111.93
14.24165,121.77
14.25179,158.67
14.26193,156.21
14.27208,156.21
14.28222,142.68
14.29237,158.67
14.30251,156.21
14.31266,157.44
14.3228,138.99
14.33294,143.91
14.34309,156.21
14.35323,195.57
14.36338,182.04
14.37352,170.97
14.38367,174.66
14.39381,186.96
14.40395,191.88
14.4141,209.1
14.42424,196.8
14.43439,190.65
14.44453,200.49
14.45468,190.65
14.46482,207.87
14.47496,199.26
14.48511,207.87
14.49525,218.94
14.5054,239.85
14.51554,214.02
14.52569,227.55
14.53583,238.62
14.54597,226.32
14.55612,225.09
14.56626,243.54
14.57641,233.7
14.58655,217.71
14.5967,244.77
14.60684,285.36
14.61698,244.77
14.62713,238.62
14.63727,276.75
14.64742,257.07
14.65756,286.59
14.66771,279.21
14.67785,297.66
14.68799,308.73
14.69814,292.74
14.70828,282.9
14.71843,300.12
14.72857,297.66
14.73872,291.51
14.74886,284.13
14.759,293.97
14.76915,330.87
14.77929,279.21
14.78944,293.97
14.79958,296.43
14.80973,274.29
14.81987,305.04
14.83001,293.97
14.84016,345.63
14.8503,349.32
14.86045,319.8
14.87059,302.58
14.88074,344.4
14.89088,308.73
14.90102,334.56
14.91117,346.86
14.92131,371.46
14.93146,321.03
14.9416,345.63
14.95175,348.09
14.96189,389.91
14.97203,344.4
14.98218,389.91
14.99232,351.78
15.00247,367.77
15.01261,354.24
15.02275,354.24
15.0329,351.78
15.04304,375.15
15.05319,382.53
15.06333,391.14
15.07348,392.37
15.08362,402.21
15.09376,437.88
15.10391,384.99
15.11405,356.7
15.1242,382.53
15.13434,356.7
15.14449,360.39
15.15463,362.85
15.16477,407.13
15.17492,413.28
15.18506,369
15.19521,362.85
15.20535,396.06
15.2155,400.98
15.22564,436.65
15.23578,394.83
15.24593,346.86
15.25607,380.07
15.26622,441.57
15.27636,426.81
15.28651,404.67
15.29665,474.78
15.30679,404.67
15.31694,420.66
15.32708,432.96
15.33723,391.14
15.34737,444.03
15.35752,409.59
15.36766,398.52
15.3778,407.13
15.38795,439.11
15.39809,399.75
15.40824,432.96
15.41838,432.96
15.42853,396.06
